business_name,phone,address,website,rating,review_count,place_id,query_source,date_pulled
Summit Auto,(303) 366-1278,Denver,,,,osm:node:10135512491,osm overpass car_repair in Denver,2026-09-14
Aamco,(303) 234-1263,8808 West Colfax Avenue Denver,,,,osm:node:10167371876,osm overpass car_repair in Denver,2026-09-14
Novick Automotive,(303) 360-5688,13799 East Smith Drive Denver,,,,osm:node:10293408681,osm overpass car_repair in Denver,2026-09-14
Reading Truck,(303) 761-8504,Denver,https://www.readingtruck.com/locations/reading-truck-aurora-co/,,,osm:node:11470569757,osm overpass car_repair in Denver,2026-09-14
Aurora Collision Center,(303) 340-4100,Denver,https://auroracollisioncenter.com/,,,osm:node:11891307061,osm overpass car_repair in Denver,2026-09-14
Safelite AutoGlass,(800) 800-2727,Denver,,,,osm:node:12020616600,osm overpass car_repair in Denver,2026-09-14
A-One AutoPaintWerks,(303) 710-1129,2331 W Hampden Ave Englewood CO 80110,,,,osm:node:12115681353,osm overpass car_repair in Denver,2026-09-14
Jewell Auto Body,(303) 980-8770,7800 West Jewell Avenue Lakewood CO 80232,,,,osm:node:12468025642,osm overpass car_repair in Denver,2026-09-14
Budget Glass,(720) 890-2954,Denver,,,,osm:node:12639795140,osm overpass car_repair in Denver,2026-09-14
Elevation Auto Spa,(303) 963-5922,5480 West Alameda Avenue Lakewood CO 80226,https://elevationmotors.com/autospa,,,osm:node:12800435114,osm overpass car_repair in Denver,2026-09-14
Goodyear,(303) 421-6447,9621 West 58th Avenue Arvada CO 80002,https://www.goodyearautoservice.com/en_US/location/Arvada-CO-80002-US-000908129,,,osm:node:12804340882,osm overpass car_repair in Denver,2026-09-14
Top Notch Tints,(720) 347-3255,1357 West Alameda Avenue Denver,,,,osm:node:12972327478,osm overpass car_repair in Denver,2026-09-14
Subiesmith,(720) 738-4797,8490 Pearl Street Thornton CO 80229,,,,osm:node:12988619507,osm overpass car_repair in Denver,2026-09-14
Tesla Service Center,(720) 559-4589,11951 East 33rd Avenue Aurora CO 80010,,,,osm:node:13232158855,osm overpass car_repair in Denver,2026-09-14
Pep Boys,(303) 754-0010,7469 Park Meadows Drive Lone Tree CO 80124,https://www.pepboys.com/stores/co/lone-tree/7469-park-meadows-dr,,,osm:node:13474654740,osm overpass car_repair in Denver,2026-09-14
Big O Tires,(303) 223-2488,8110 South University Boulevard Denver 80122,,,,osm:node:13679016201,osm overpass car_repair in Denver,2026-09-14
Plus One Tire,(303) 237-6060,5810 South Broadway Denver 80121,,,,osm:node:13679022201,osm overpass car_repair in Denver,2026-09-14
Ace Express Coaches Bus Charter,(303) 421-2780,14000 West 44th Avenue Denver 80403,http://aceexpresscoaches.com,,,osm:node:14103861303,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 948-7200,9965 West Remington Place Littleton CO 80128,https://www.brakesplus.com,,,osm:way:45183460,osm overpass car_repair in Denver,2026-09-14
BR Auto Glass,(303) 777-2573,2842 South Broadway Englewood CO 80113,http://brautoglassco.com/,,,osm:way:49946816,osm overpass car_repair in Denver,2026-09-14
Goodyear,(303) 973-5991,5071 South Jellison Way Lakewood CO 80123,https://www.goodyearautoservice.com/en-US/shop/CO/Littleton/000908179-80123-7306,,,osm:way:50108119,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(303) 255-3595,355 East 120th Avenue Thornton CO 80233,https://www.discounttire.com/store/co/northglenn/s/1309,,,osm:way:53144058,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 255-9600,405 East 120th Avenue Thornton CO 80233,https://www.brakesplus.com,,,osm:way:53144059,osm overpass car_repair in Denver,2026-09-14
Meineke,(303) 502-9134,651 East 120th Avenue Thornton CO 80233,https://www.meineke.com/locations/co/thornton-4226/,,,osm:way:53144194,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(720) 304-3343,90 McCaslin Boulevard Superior CO 80027,https://www.brakesplus.com,,,osm:way:61951720,osm overpass car_repair in Denver,2026-09-14
Grease Monkey,(720) 851-3012,10001 Jordan Road Parker CO 80134,https://www.greasemonkeyauto.com/locations/us/co/parker/10001-s.-jordan-rd,,,osm:way:83511725,osm overpass car_repair in Denver,2026-09-14
Stan's Automotive,+1-303-666-8914;+1-833-770-1386,1950 West South Boulder Road Lafayette CO 80026,https://www.stansautomotive.com/,,,osm:way:85540805,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(303) 791-5043,Denver,,,,osm:way:88782600,osm overpass car_repair in Denver,2026-09-14
Pep Boys,(303) 665-9988,200 US 287 Lafayette CO 80026,https://stores.pepboys.com/co/lafayette/200-n-hwy-287.html,,,osm:way:98373960,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(303) 986-0654,2000 S Kipling Pkwy Lakewood CO 80227,https://www.discounttire.com/store/co/lakewood/s/1093,,,osm:way:142994485,osm overpass car_repair in Denver,2026-09-14
The Precision Auto Salon,(303) 469-3157,11935 Main Street Broomfield CO 80020,https://www.theprecisionautosalon.com/,,,osm:way:147509809,osm overpass car_repair in Denver,2026-09-14
Fender Menders,(303) 465-1034,11955 Main Street Broomfield CO 80020,http://www.fendermendersautobody.com/,,,osm:way:147509810,osm overpass car_repair in Denver,2026-09-14
Grease Monkey,(303) 860-7000,East Colfax Avenue Denver CO 80218,,,,osm:way:148757357,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 456-9500,7401 West 92nd Avenue Westminster CO 80021,https://www.brakesplus.com,,,osm:way:158271307,osm overpass car_repair in Denver,2026-09-14
Caliber Collision,(720) 892-0437,2305 West Midway Boulevard Broomfield CO 80020,https://www.caliber.com/find-a-location/broomfield-w-midway-blvd,,,osm:way:168386613,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(303) 696-7477,2280 South Havana Street Aurora CO 80014,https://www.discounttire.com,,,osm:way:192013129,osm overpass car_repair in Denver,2026-09-14
Denver Window Tint,(303) 751-9310,2201 South Parker Road Denver CO 80231,http://www.denverwindowtint.com,,,osm:way:192013158,osm overpass car_repair in Denver,2026-09-14
Jiffy Lube,(303) 337-5524,1657 South Havana Street Aurora CO 80012,https://enitorcolorado.jiffylube.com/locations/store/965/1657-s-havana-st-aurora-co-80012-5007,,,osm:way:192027128,osm overpass car_repair in Denver,2026-09-14
Sam's Auto,(303) 369-7722,10401 East Idaho Place Aurora CO 80247,,,,osm:way:192036505,osm overpass car_repair in Denver,2026-09-14
Big O Tires,(720) 449-0390,1770 South Havana Street Aurora CO 80012,https://www.bigotires.com/,,,osm:way:192051570,osm overpass car_repair in Denver,2026-09-14
Sensible Automotive,(303) 466-4904,11972 Teller Street Broomfield CO 80020,,,,osm:way:195013828,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 841-9200,16542 Keystone Boulevard Parker CO 80134,https://www.brakesplus.com,,,osm:way:205951723,osm overpass car_repair in Denver,2026-09-14
Rocky Mountain Car Care,(720) 445-8022,2005 West Midway Boulevard Broomfield CO 80020,https://www.rockymountaincarcare.com/,,,osm:way:210235537,osm overpass car_repair in Denver,2026-09-14
Midas,(303) 425-9784,12190 West 64th Avenue Arvada CO 80004,http://midasdenver.com,,,osm:way:228439991,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(303) 840-1152,18312 East Lincoln Avenue Parker CO 80134,https://www.discounttire.com/store/co/parker/s/1665,,,osm:way:229238427,osm overpass car_repair in Denver,2026-09-14
Jiffy Lube,(720) 842-0724,9991 Twenty Mile Road Parker CO 80134,https://www.jiffylube.com/locations/co/parker/3234,,,osm:way:229238429,osm overpass car_repair in Denver,2026-09-14
Emich Automotive Collision Center,(720) 409-5305,4201 East Louisiana Avenue Denver CO 80246,https://www.emichauto.com/,,,osm:way:257034139,osm overpass car_repair in Denver,2026-09-14
Holiday Auto Care,(303) 758-9222,1465 South Colorado Boulevard Denver CO 80222,http://holidayautocare.com,,,osm:way:257036078,osm overpass car_repair in Denver,2026-09-14
Derby Tire Shop,(303) 287-1808,7200 State Highway 2 Commerce City CO 80022,,,,osm:way:260051598,osm overpass car_repair in Denver,2026-09-14
American Differential and Drive Train,(303) 227-0121,7270 Locust Street Commerce City CO 80022,,,,osm:way:263590955,osm overpass car_repair in Denver,2026-09-14
Friendly Auto Glass and Repair,(303) 287-9954,7350 State Highway 2 Commerce City CO 80022,,,,osm:way:263590986,osm overpass car_repair in Denver,2026-09-14
Grease Monkey,(303) 654-0399,404 West Bromley Lane Brighton CO 80601,,,,osm:way:265534169,osm overpass car_repair in Denver,2026-09-14
Brighton Tires & Wheels,(303) 659-5007,100 West Southern Street Brighton CO 80601,https://www.brightontiresandwheels.com/,,,osm:way:266254050,osm overpass car_repair in Denver,2026-09-14
Tires Plus,(303) 647-4596,5170 West 120th Avenue Westminster CO 80020,https://www.tiresplus.com/,,,osm:way:271668710,osm overpass car_repair in Denver,2026-09-14
Oneida Street Auto Repair & U-Haul,(303) 399-5250,Denver,,,,osm:way:280657017,osm overpass car_repair in Denver,2026-09-14
Baldwin's Service Center,(303) 371-7176,3293 Oakland Street Aurora CO 80010,http://baldwinsservicecenter.com/,,,osm:way:288251185,osm overpass car_repair in Denver,2026-09-14
Big O Tires,(303) 307-0331,4695 North Peoria Street Denver CO 80239,https://www.bigotires.com/,,,osm:way:296783033,osm overpass car_repair in Denver,2026-09-14
Mustang Motorsports,(303) 344-3673,11799 B East 30th Avenue Aurora CO 80010,http://www.mustangmotorsports.co/,,,osm:way:320886291,osm overpass car_repair in Denver,2026-09-14
Golf Cart Doctor,(720) 350-2600,1073 South Ironton Street Aurora CO 80012,https://golfcartdoctor.com/,,,osm:way:326165232,osm overpass car_repair in Denver,2026-09-14
Firestone,(303) 214-1068,10955 East Mississippi Avenue Aurora CO 80012,https://local.firestonecompleteautocare.com/colorado/aurora/10955-e-mississippi-ave/,,,osm:way:326165233,osm overpass car_repair in Denver,2026-09-14
Freeway Ford Service Center,(303) 584-6600,5250 East Evans Avenue Denver 80222,http://www.freewayfordonline.com/,,,osm:way:332360504,osm overpass car_repair in Denver,2026-09-14
Safelite AutoGlass,(303) 759-4099,4055 East Evans Avenue Denver CO 80222,https://www.safelite.com/,,,osm:way:337084357,osm overpass car_repair in Denver,2026-09-14
Express Car Care,(303) 691-2760,4200 East Evans Avenue Denver CO 80222,https://denverexpresscare.com/,,,osm:way:337119603,osm overpass car_repair in Denver,2026-09-14
Subie Auto Repairs,(303) 872-9120,8301 East Iliff Avenue Denver CO 80231,http://www.subieauto.com/,,,osm:way:340025843,osm overpass car_repair in Denver,2026-09-14
House of Mufflers and Brakes,(303) 757-3305,4801 East Evans Avenue Denver CO 80222,https://www.houseofmufflersandbrakesdenver.com/,,,osm:way:344212701,osm overpass car_repair in Denver,2026-09-14
Caliber Collision,(303) 762-7562,5101 East Evans Avenue Denver CO 80222,https://www.caliber.com/find-a-location/denver-east-evans,,,osm:way:344928747,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(303) 369-6925,1160 South Chambers Road Aurora CO 80017,,,,osm:way:348049659,osm overpass car_repair in Denver,2026-09-14
Southern Brothers Automotive Restoration,(720) 232-5882,785 Wadsworth Boulevard Lakewood CO 80214,,,,osm:way:357560928,osm overpass car_repair in Denver,2026-09-14
Gianni's Repair Center,(720) 445-9386,Denver,http://instagram.com/giannis.repair/,,,osm:way:360642270,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(303) 469-4188,1050 US Highway 287 Broomfield CO 80020,https://www.discounttire.com/store/co/broomfield/s/1465,,,osm:way:366970774,osm overpass car_repair in Denver,2026-09-14
Meineke,(303) 732-6614,1020 US Highway 287 Broomfield CO 80020,https://www.meineke.com/locations/co/broomfield-2302/,,,osm:way:366973112,osm overpass car_repair in Denver,2026-09-14
Big O Tires,(303) 552-3352,6430 West 120th Avenue Broomfield CO 80020,https://www.bigotires.com/location/co/broomfield/6430-w-120th-ave-80020/006292?,,,osm:way:369405523,osm overpass car_repair in Denver,2026-09-14
Grease Monkey,(303) 216-9600,17218 South Golden Road Golden CO 80401,https://www.greasemonkey.com/locations/co/golden/17218-south-golden-rd/,,,osm:way:371899168,osm overpass car_repair in Denver,2026-09-14
Andersen's Foreign Car Service,(303) 278-8766,16289 West Colfax Avenue Golden CO 80401,https://www.andersens.net/,,,osm:way:374169429,osm overpass car_repair in Denver,2026-09-14
Latino's Auto Glass,(303) 935-6658,280 Federal Boulevard Denver CO 80219-1535,http://www.latinosautoglass.com/,,,osm:way:386557023,osm overpass car_repair in Denver,2026-09-14
AC Transmission,(303) 428-6566,6780 Federal Boulevard Denver CO 80221,https://www.actransmission.com/,,,osm:way:387155823,osm overpass car_repair in Denver,2026-09-14
Colorado Tire and Service,(303) 569-6800,Denver,https://coloradotireservice.com/,,,osm:way:449009882,osm overpass car_repair in Denver,2026-09-14
Crash Champions,(303) 920-5100,Denver,https://crashchampions.com/locations/crash-champions-thornton-120th,,,osm:way:449148197,osm overpass car_repair in Denver,2026-09-14
Gerber Collision & Glass,(303) 220-8630,6208 East County Line Road Highlands Ranch CO 80126,,,,osm:way:484456270,osm overpass car_repair in Denver,2026-09-14
Lakewood Five Star Automotive,(303) 716-3005,1135 S Union BLVD Lakewood CO 80226,,,,osm:way:487323133,osm overpass car_repair in Denver,2026-09-14
Pep Boys,(303) 420-7444,7525 West 44th Avenue Wheat Ridge CO 80033,https://www.pepboys.com/,,,osm:way:537809976,osm overpass car_repair in Denver,2026-09-14
Christian Brothers Automotive,(720) 549-8614,9864 Mangano Lane Parker CO 80134,https://www.cbac.com/parker/,,,osm:way:579535624,osm overpass car_repair in Denver,2026-09-14
Johnson's Automotive Repair,(303) 360-6111,598 Olathe Street Denver CO,,,,osm:way:583753634,osm overpass car_repair in Denver,2026-09-14
Service & Parts,(720) 707-6200,2950 South Havana Street Aurora CO 80014,https://www.shortlinemitsubishi.com/,,,osm:way:611397417,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(303) 756-3688,6171 East Evans Avenue Denver CO 80222,https://www.discounttire.com/store/co/denver/s/1397,,,osm:way:619027900,osm overpass car_repair in Denver,2026-09-14
Caliber Collision,(303) 617-1638,9035 South Woodman Way Parker CO 80134,https://www.abraauto.com/,,,osm:way:653811159,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(303) 425-1475,4580 Wadsworth Boulevard Wheat Ridge CO 80033,https://www.discounttire.com/,,,osm:way:658861959,osm overpass car_repair in Denver,2026-09-14
Downing Street Garage,(303) 777-0142,401 Downing Street Denver CO 80218,https://www.downingstreetgarage.com/,,,osm:way:664768410,osm overpass car_repair in Denver,2026-09-14
Littleton Auto Services,(303) 794-1677,5589 South Rio Grande Street Littleton CO 80120,,,,osm:way:665203945,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 209-7739,24550 East Smoky Hill Road Aurora CO 80016,https://www.brakesplus.com,,,osm:way:668348615,osm overpass car_repair in Denver,2026-09-14
Grease Monkey,(303) 799-8136,6722 South Potomac Street Centennial CO 80112,,,,osm:way:670483046,osm overpass car_repair in Denver,2026-09-14
Toy Car Care,(303) 799-3895,6844 South Potomac Street Centennial CO 80112,https://www.toycarcare.com/,,,osm:way:670949280,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 743-9600,16770 East Iliff Avenue Aurora CO 80013,https://www.brakesplus.com,,,osm:way:672724867,osm overpass car_repair in Denver,2026-09-14
The Used Tire Store,(303) 745-3448,2200 South Havana Street Aurora CO 80014,https://theusedtirestore.com/,,,osm:way:687701630,osm overpass car_repair in Denver,2026-09-14
Abra Auto Body Repair,(303) 424-9514,10501 West 48th Avenue Wheat Ridge CO,https://abraauto.com/,,,osm:way:689176664,osm overpass car_repair in Denver,2026-09-14
Crash Champions Collision Repair Centennial,(303) 693-1129,6870 South Jordan Road Centennial CO 80112,https://crashchampions.com/locations/crash-champions-centennial,,,osm:way:692343112,osm overpass car_repair in Denver,2026-09-14
Colorado Tire & Wheels,(720) 515-5052,4948 West Alameda Avenue Denver CO 80219,,,,osm:way:705007826,osm overpass car_repair in Denver,2026-09-14
Astro Automotive,(303) 722-2808,65 South Cherokee Street Denver CO 80223,https://www.astroautomotive.com/,,,osm:way:714373223,osm overpass car_repair in Denver,2026-09-14
Christian Brothers Automotive,(720) 605-4841,5703 East 136th Avenue Thornton CO 80602,https://www.cbac.com/thornton/,,,osm:way:777214333,osm overpass car_repair in Denver,2026-09-14
High Country Performance 4x4,(303) 761-7379,1695 West Hamilton Place Englewood CO 80110,https://hcp4x4.com/,,,osm:way:782821571,osm overpass car_repair in Denver,2026-09-14
Rallye Coach Works,(303) 761-4401,3237 South Santa Fe Drive Frontage Road Englewood CO 80110,https://rallyecoachworks.com,,,osm:way:782842451,osm overpass car_repair in Denver,2026-09-14
Z Auto Service,(303) 781-2855,1231 West Lehigh Place Englewood CO 80110,https://www.zautoservice.com/,,,osm:way:782842558,osm overpass car_repair in Denver,2026-09-14
Paradise Auto Body,(303) 238-2799,1301 Harlan Street Lakewood CO 80214,,,,osm:way:803165824,osm overpass car_repair in Denver,2026-09-14
Service Street,(720) 707-0094,2074 East County Line Road Highlands Ranch CO 80126,https://www.servicestreethighlandsranch.com/,,,osm:way:803496583,osm overpass car_repair in Denver,2026-09-14
GCR Tires & Service,(720) 773-5381,200 Great Western Road Brighton CO 80601,,,,osm:way:818496163,osm overpass car_repair in Denver,2026-09-14
Bullet Automotive,(720) 998-6936,607 East Bridge Street Brighton CO 80601,https://www.bullet-automotive.com/,,,osm:way:821548148,osm overpass car_repair in Denver,2026-09-14
The Toy Shop,(303) 744-7621,1185 South Cherokee Street Denver CO 80223,https://thetoyshopdenver.com,,,osm:way:823570895,osm overpass car_repair in Denver,2026-09-14
Les Schwab Tire Center,(720) 870-3201,15787 East Arapahoe Road Centennial CO 80016,https://www.lesschwab.com/,,,osm:way:827713322,osm overpass car_repair in Denver,2026-09-14
Ralph's Foothills Service,(303) 986-6166,11210 West Alameda Avenue Lakewood CO 80226,https://www.ralphsfoothillsservice.com/,,,osm:way:899681566,osm overpass car_repair in Denver,2026-09-14
EuroWerkz Motorsport,(303) 421-0365,4465 Garrison Street Denver CO,https://www.eurowerkzmotorsport.com/,,,osm:way:902832475,osm overpass car_repair in Denver,2026-09-14
Christian Brothers Automotive,(720) 789-8352,14755 East Arapahoe Road Aurora CO 80016,https://www.cbac.com/arapahoe-road/,,,osm:way:916057303,osm overpass car_repair in Denver,2026-09-14
Gaylord's Garage,(303) 232-7645,1451 Depew Street Lakewood CO 80214,https://www.gaylordsgarage.com/,,,osm:way:920614581,osm overpass car_repair in Denver,2026-09-14
B & E Auto Body,(303) 659-4788,14900 Brighton Road Brighton CO 80601,,,,osm:way:955460322,osm overpass car_repair in Denver,2026-09-14
Brighton Auto Body,(303) 659-4612,190 Great Western Road Brighton CO 80601,https://www.brightonautobody.com/,,,osm:way:955462920,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(720) 685-3388,1820 East Bridge Street Brighton CO 80601,,,,osm:way:956892128,osm overpass car_repair in Denver,2026-09-14
Meineke,(720) 523-1561,21 North 42nd Avenue Brighton CO 80601,,,,osm:way:958948994,osm overpass car_repair in Denver,2026-09-14
Les Schwab Tire Center,(303) 659-3187,163 South 50th Avenue Brighton CO 80601,,,,osm:way:959171100,osm overpass car_repair in Denver,2026-09-14
Jiffy Lube,(720) 923-1313,4850 East Bridge Street Brighton CO 80601,,,,osm:way:959171107,osm overpass car_repair in Denver,2026-09-14
ECP Auto Salvage & Repair,(720) 451-6259,2600 East 46th South Avenue Denver CO 80216,,,,osm:way:966312954,osm overpass car_repair in Denver,2026-09-14
Angel's Muffler Shop LLC,(303) 501-3283,2400 East 46th South Avenue Denver CO 80216,,,,osm:way:966312958,osm overpass car_repair in Denver,2026-09-14
Firestone,(720) 644-1432,4535 Tower Road Denver CO 80249,https://local.firestonecompleteautocare.com/colorado/denver/4535-tower-rd/,,,osm:way:970194960,osm overpass car_repair in Denver,2026-09-14
Jiffy Lube,(720) 399-9810,4555 Tower Road Denver CO 80249,https://www.jiffylube.com/locations/co/denver/3903,,,osm:way:970194961,osm overpass car_repair in Denver,2026-09-14
All Nations Autos,(303) 232-3477,1395 Sheridan Boulevard Lakewood CO 80214,,,,osm:way:1108270402,osm overpass car_repair in Denver,2026-09-14
Southeast Automotive,(303) 756-8735,2055 South Hudson Street Denver CO 80222,https://www.seautoshop.com/,,,osm:way:1122786749,osm overpass car_repair in Denver,2026-09-14
McGee Motors,(303) 759-1794,2001 South Dahlia Street Denver CO 80222,,,,osm:way:1122787241,osm overpass car_repair in Denver,2026-09-14
Merkl's Automotive,(303) 455-3190,10991 West 44th Avenue Wheat Ridge CO 80033,https://www.merkls.mechanicnet.com/,,,osm:way:1149974168,osm overpass car_repair in Denver,2026-09-14
Discount Tire,(720) 572-6998,16385 Washington Street Thornton CO 80023,,,,osm:way:1223661566,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(303) 934-2600,2319 South Federal Boulevard Denver CO 80219,https://www.brakesplus.com,,,osm:way:1244988457,osm overpass car_repair in Denver,2026-09-14
Penn Garage,(303) 831-7777,5475 Independence Street Arvada CO 80002,,,,osm:way:1344497205,osm overpass car_repair in Denver,2026-09-14
Midas,(720) 465-2460,5770 West Alameda Avenue Lakewood CO 80226,https://www.midas.com/store/co/lakewood/5770-west-alameda-80226?shopnum=5648,,,osm:way:1382568853,osm overpass car_repair in Denver,2026-09-14
SLP Auto Glass,(303) 936-6666,5700 West Alameda Avenue Lakewood CO 80226,https://slpautoglass.com,,,osm:way:1382569656,osm overpass car_repair in Denver,2026-09-14
Grease Monkey,(303) 986-0110,10880 West Alameda Avenue Lakewood CO 80226,https://www.greasemonkey.com/locations/co/lakewood/10880-west-alameda-ave/,,,osm:way:1385368651,osm overpass car_repair in Denver,2026-09-14
Brakes Plus,(720) 647-9009,9115 Howell Street Arvada CO 80007,,,,osm:way:1386317731,osm overpass car_repair in Denver,2026-09-14
Schomp Collision,(720) 262-4323,90 North Havana Street Aurora CO,https://www.schompcollision.com/,,,osm:way:1455357712,osm overpass car_repair in Denver,2026-09-14
Bending Wrenches,(303) 466-9800,8130 West 80th Avenue Arvada CO 80005,https://bendingwrenches.com/,,,osm:way:1524425626,osm overpass car_repair in Denver,2026-09-14
Blue Ridge Automotive,(404) 549-9424,803 Church Street Decatur GA 30030,https://blueridgeauto.co/,,,osm:node:567189386,osm overpass car_repair in Atlanta,2026-09-14
Grease Monkey,(404) 351-6363,1953 Howell Mill Road Northwest Atlanta 30318,https://www.greasemonkeyauto.com/locations/us/ga/atlanta/1953-howell-mill-road,,,osm:node:1259072900,osm overpass car_repair in Atlanta,2026-09-14
AAA Toco Hills Car Care Plus,(404) 235-6754,2161 Lavista Road Northeast Atlanta,https://locator.acg.aaa.com/ga/atlanta/aaa-toco-hills-car-care-plus,,,osm:node:2422243159,osm overpass car_repair in Atlanta,2026-09-14
Firestone Complete Auto Care,(770) 225-1532,4219 Roswell Road Marietta GA 30062,,,,osm:node:2752868592,osm overpass car_repair in Atlanta,2026-09-14
Wheel Wizard Wheel Repair,(770) 451-6333,3695 Longview Drive Chamblee GA 30341,https://www.wheelwizard.com/,,,osm:node:2757635410,osm overpass car_repair in Atlanta,2026-09-14
Brake Stop & Auto Experts,(770) 322-3771,5343 Covington Highway Decatur GA 30035,http://brakestopandautoexperts.com,,,osm:node:4531887289,osm overpass car_repair in Atlanta,2026-09-14
Kendrick Radiator & Automotive,(404) 454-4929,2486 Moreland Avenue Southeast Atlanta GA 30315,https://kendrickradiator.com/,,,osm:node:4561332738,osm overpass car_repair in Atlanta,2026-09-14
Express Oil Change & Tire Engineers,(770) 434-1944,3426 South Cobb Drive Smyrna GA 30080,https://www.expressoil.com/stores/smyrna/ga/0508/,,,osm:node:5649894713,osm overpass car_repair in Atlanta,2026-09-14
Express Oil Change & Tire Engineers,(404) 659-6225,230 Moreland Avenue Southeast Atlanta GA 30316,https://www.expressoil.com/stores/atlanta/ga/0523/,,,osm:node:5918673853,osm overpass car_repair in Atlanta,2026-09-14
Express Oil Change & Tire Engineers,(404) 241-1094,2555 Candler Road Decatur GA 30032,https://www.expressoil.com/stores/decatur/ga/0507/,,,osm:node:5918673854,osm overpass car_repair in Atlanta,2026-09-14
Howard's Collision Center,(770) 432-2613,Atlanta,https://howardswrecker.com/,,,osm:node:6450767672,osm overpass car_repair in Atlanta,2026-09-14
Express Oil Change & Tire Engineers,(770) 931-0026,1422 Pleasant Hill Road Lawrenceville GA 30044,https://www.expressoil.com/stores/lawrenceville/ga/1829/,,,osm:node:6522268844,osm overpass car_repair in Atlanta,2026-09-14
Express Oil Change & Tire Engineers,(770) 506-8250,1479 Hudson Bridge Road Stockbridge GA 30281,https://www.expressoil.com/stores/stockbridge/ga/1545/,,,osm:node:6522268859,osm overpass car_repair in Atlanta,2026-09-14
Express Oil Change & Tire Engineers,(770) 451-2414,5722 Peachtree Industrial Boulevard Chamblee GA 30341,https://www.expressoil.com/stores/chamblee/ga/1324/,,,osm:node:6522268868,osm overpass car_repair in Atlanta,2026-09-14
Than Auto Repair,(404) 634-7899,Atlanta,,,,osm:node:7107572924,osm overpass car_repair in Atlanta,2026-09-14
Lilburn Automotive Services,(678) 924-1515,Atlanta,,,,osm:node:7579126194,osm overpass car_repair in Atlanta,2026-09-14
Sentry Body & Paint,(770) 279-2386,4284 Lilburn Industrial Way Atlanta,,,,osm:node:7580691849,osm overpass car_repair in Atlanta,2026-09-14
Holcomb Auto,(770) 640-7087,2965 B Holcomb Bridge Road Alpharetta GA 30022,http://www.holcombauto.com,,,osm:node:9788743452,osm overpass car_repair in Atlanta,2026-09-14
"Superior Autohaus, Inc.",(770) 993-7004,2965 B Holcomb Bridge Road Alpharetta GA 30022,https://superiorautohausatl.com,,,osm:node:9788743453,osm overpass car_repair in Atlanta,2026-09-14
Canada Tire Company,(770) 552-7511,2965 B Holcomb Bridge Road Alpharetta GA 30022,https://www.canadatireco.com/,,,osm:node:9788743454,osm overpass car_repair in Atlanta,2026-09-14
Centennial Motors,(770) 594-8070,2965 B Holcomb Bridge Road Alpharetta GA 30022,http://www.centennialmotorsatl.com,,,osm:node:9788743455,osm overpass car_repair in Atlanta,2026-09-14
Alex Car Care,(404) 499-0024,4130 East Ponce de Leon Avenue Clarkston GA 30021,,,,osm:node:9951786912,osm overpass car_repair in Atlanta,2026-09-14
Tran Auto Service,(404) 292-9777,4202 East Ponce de Leon Avenue Clarkston GA 30021,,,,osm:node:9951786914,osm overpass car_repair in Atlanta,2026-09-14
Tam's Auto Repair,(404) 508-1275,4186 East Ponce de Leon Avenue Clarkston GA 30021,,,,osm:node:9951786915,osm overpass car_repair in Atlanta,2026-09-14
No Automotive Repair,(404) 292-6990,3666 Market Street Clarkston GA 30021,,,,osm:node:9951786916,osm overpass car_repair in Atlanta,2026-09-14
Blue Ridge Automotive,(770) 216-8474,3733 North Peachtree Road Chamblee GA 30341,https://blueridgeauto.co/car-repair-shop-chamblee-ga/,,,osm:node:10242052055,osm overpass car_repair in Atlanta,2026-09-14
Decatur Tire Shop,(678) 489-8583,7238 GA-85 Riverdale GA 30274,https://decaturtireshopga.com,,,osm:node:10294531388,osm overpass car_repair in Atlanta,2026-09-14
Jared Used Tires,(678) 760-7026,677 Concord Road Southeast Atlanta,,,,osm:node:10676977798,osm overpass car_repair in Atlanta,2026-09-14
Good Discount Tires,(404) 284-2774,4856 Covington Highway Decatur GA 30035,https://gooddiscounttiresllc.com,,,osm:node:10926069604,osm overpass car_repair in Atlanta,2026-09-14
A & B Tires and Wheels,(770) 424-0713,1661 Canton Road Northeast Atlanta,,,,osm:node:11173299147,osm overpass car_repair in Atlanta,2026-09-14
